 0.73290E-06 0.38084E-08 0.00000E+00    30001     1653    4     1648 0.225E+10 0.25496E-11  0.73290E-06
   2    0.70982E-06    0.19770E-07    0.17615E+01    0.20032E-04    0.70982E-06
   3    0.73162E-06    0.84797E-08    0.10367E+01    0.55244E-05    0.73162E-06
   4    0.73429E-06    0.43649E-08    0.75190E+00    0.57357E-05    0.73429E-06
