 0.36963E-12 0.59918E-10 0.00000E+00    28055      267    5        1 0.271E+13 0.41023E-17  0.36963E-12
   3    0.69844E-15    0.61891E-15    0.56044E+02    0.24566E-11    0.69844E-15
   4    0.37355E-13    0.27966E-13    0.66961E+02    0.21417E-09    0.37355E-13
   5    0.65637E-12    0.34094E-12    0.65705E+02    0.49750E-08    0.65637E-12
