 0.20011E-05 0.10409E-07 0.00000E+00    30001     1679    4     1675 0.837E+09 0.69629E-11  0.20011E-05
   2    0.19448E-05    0.53481E-07    0.17392E+01    0.56601E-04    0.19448E-05
   3    0.19950E-05    0.23219E-07    0.10410E+01    0.15128E-04    0.19950E-05
   4    0.20053E-05    0.11930E-07    0.75249E+00    0.18670E-04    0.20053E-05
