 0.24675E-06 0.12896E-08 0.00000E+00    30001     1702    4     1698 0.688E+10 0.85660E-12  0.24675E-06
   2    0.24413E-06    0.69033E-08    0.17884E+01    0.83573E-05    0.24413E-06
   3    0.24740E-06    0.29432E-08    0.10641E+01    0.31223E-05    0.24740E-06
   4    0.24670E-06    0.14667E-08    0.75201E+00    0.16696E-05    0.24670E-06
