 0.24227E-07 0.33988E-09 0.00000E+00    14001      891    3      886 0.366E+11 0.16904E-12  0.24227E-07
   1    0.23189E-07    0.26398E-08    0.50910E+01    0.20958E-05    0.23189E-07
   2    0.23680E-07    0.86702E-09    0.23157E+01    0.81156E-06    0.23680E-07
   3    0.24341E-07    0.37304E-09    0.13708E+01    0.40562E-06    0.24341E-07
