 0.14737E-05 0.76527E-08 0.00000E+00    30001     1684    4     1679 0.114E+10 0.51159E-11  0.14737E-05
   2    0.14856E-05    0.41373E-07    0.17614E+01    0.40679E-04    0.14856E-05
   3    0.14729E-05    0.17293E-07    0.10501E+01    0.11882E-04    0.14729E-05
   4    0.14734E-05    0.87212E-08    0.74873E+00    0.69432E-05    0.14734E-05
