 0.24606E-06 0.13081E-08 0.00000E+00    30001     1734    4     1730 0.703E+10 0.85661E-12  0.24606E-06
   2    0.24625E-06    0.67139E-08    0.17244E+01    0.37700E-05    0.24625E-06
   3    0.24347E-06    0.29328E-08    0.10774E+01    0.19644E-05    0.24347E-06
   4    0.24670E-06    0.14974E-08    0.76777E+00    0.19268E-05    0.24670E-06
