 0.27742E-08 0.54191E-10 0.00000E+00   508049    16994    9      226 0.815E+11 0.60277E-15  0.27742E-08
   7    0.18658E-08    0.59266E-09    0.80360E+02    0.33319E-04    0.18658E-08
   8    0.27520E-08    0.36729E-09    0.47749E+02    0.34989E-04    0.27520E-08
   9    0.27776E-08    0.50516E-10    0.92020E+01    0.41373E-05    0.27776E-08
