 0.14035E-05 0.74608E-08 0.00000E+00    30001     1740    4     1736 0.124E+10 0.48864E-11  0.14035E-05
   2    0.14047E-05    0.38294E-07    0.17241E+01    0.21486E-04    0.14047E-05
   3    0.13884E-05    0.16730E-07    0.10778E+01    0.11170E-04    0.13884E-05
   4    0.14073E-05    0.85400E-08    0.76761E+00    0.11033E-04    0.14073E-05
