0.12389E-05 0.21025E-08 0.00000E+01 330011 0 0 18598 0.15000E+11 0.00000E+01 0.12389E-05
1 1.2575e-06 3.4739e-08 1.7472 3.5714e-05 1.2575e-06
2 1.2378e-06 1.4705e-08 1.0626 1.6662e-05 1.2378e-06
3 1.2279e-06 7.4823e-09 0.77075 1.1009e-05 1.2279e-06
4 1.2614e-06 3.5423e-08 1.776 2.8079e-05 1.2614e-06
5 1.2492e-06 1.4376e-08 1.0294 9.3069e-06 1.2492e-06
6 1.2421e-06 7.2487e-09 0.73816 6.8285e-06 1.2421e-06
7 1.2322e-06 3.3595e-08 1.7243 2.0609e-05 1.2322e-06
8 1.2227e-06 1.4713e-08 1.0763 9.9874e-06 1.2227e-06
9 1.2356e-06 7.4433e-09 0.76198 6.5215e-06 1.2356e-06
10 1.2081e-06 3.3001e-08 1.7277 3.3395e-05 1.2081e-06
11 1.2428e-06 1.4525e-08 1.0454 9.3057e-06 1.2428e-06
12 1.2489e-06 7.4498e-09 0.75455 1.2224e-05 1.2489e-06
13 1.2369e-06 3.4476e-08 1.7629 2.8165e-05 1.2369e-06
14 1.2372e-06 1.4664e-08 1.0602 1.4216e-05 1.2372e-06
15 1.2311e-06 7.3914e-09 0.75944 8.253e-06 1.2311e-06
16 1.2617e-06 3.5213e-08 1.7651 5.158e-05 1.2617e-06
17 1.2507e-06 1.444e-08 1.0327 1.0048e-05 1.2507e-06
18 1.2386e-06 7.403e-09 0.756 9.7609e-06 1.2386e-06
19 1.2224e-06 3.2514e-08 1.6823 2.2588e-05 1.2224e-06
20 1.2372e-06 1.4734e-08 1.0652 1.2393e-05 1.2372e-06
21 1.2424e-06 7.5011e-09 0.76372 6.3815e-06 1.2424e-06
22 1.2225e-06 3.4066e-08 1.7624 3.4358e-05 1.2225e-06
23 1.2448e-06 1.4735e-08 1.0588 1.0243e-05 1.2448e-06
24 1.2472e-06 7.3998e-09 0.75049 5.775e-06 1.2472e-06
25 1.2665e-06 3.411e-08 1.7033 2.189e-05 1.2665e-06
26 1.22e-06 1.4551e-08 1.0668 1.3692e-05 1.22e-06
27 1.2406e-06 7.5408e-09 0.76885 7.7126e-06 1.2406e-06
28 1.2377e-06 3.2837e-08 1.6779 2.0614e-05 1.2377e-06
29 1.2095e-06 1.4403e-08 1.0651 1.084e-05 1.2095e-06
30 1.242e-06 7.5181e-09 0.76569 6.4549e-06 1.242e-06
31 1.1892e-06 3.1753e-08 1.6888 1.9813e-05 1.1892e-06
32 1.2501e-06 1.4942e-08 1.0691 1.3215e-05 1.2501e-06
33 1.24e-06 7.2797e-09 0.74262 6.0241e-06 1.24e-06
