 0.15879E-07 0.34447E-09 0.00000E+00    13285     1203    3      597 0.376E+11 0.11070E-12  0.15879E-07
   1    0.13436E-07    0.16097E-08    0.42931E+01    0.10200E-05    0.13436E-07
   2    0.15985E-07    0.73040E-09    0.28899E+01    0.90416E-06    0.15985E-07
   3    0.15940E-07    0.36080E-09    0.20245E+01    0.45602E-06    0.15940E-07
