 0.12399E-05 0.78713E-08 0.00000E+00    30001     1742    4     1737 0.140E+10 0.43054E-11  0.12399E-05
   2    0.11892E-05    0.31753E-07    0.16888E+01    0.19813E-04    0.11892E-05
   3    0.12501E-05    0.14942E-07    0.10691E+01    0.13215E-04    0.12501E-05
   4    0.12400E-05    0.72797E-08    0.74262E+00    0.60241E-05    0.12400E-05
