 0.46066E-06 0.24487E-08 0.00000E+00    30001     1735    4     1731 0.376E+10 0.16037E-11  0.46066E-06
   2    0.46099E-06    0.12569E-07    0.17244E+01    0.70571E-05    0.46099E-06
   3    0.45580E-06    0.54904E-08    0.10774E+01    0.36774E-05    0.45580E-06
   4    0.46188E-06    0.28030E-08    0.76764E+00    0.36075E-05    0.46188E-06
