 0.86274E-06 0.66723E-08 0.00000E+00    30001     1689    4     1686 0.195E+10 0.30122E-11  0.86274E-06
   2    0.86376E-06    0.22916E-07    0.16779E+01    0.14385E-04    0.86376E-06
   3    0.84407E-06    0.10051E-07    0.10651E+01    0.75649E-05    0.84407E-06
   4    0.86752E-06    0.52507E-08    0.76559E+00    0.45046E-05    0.86752E-06
