 0.34768E-06 0.37265E-08 0.00000E+00    30001     1737    4     1732 0.498E+10 0.12170E-11  0.34768E-06
   2    0.33427E-06    0.90372E-08    0.17099E+01    0.55001E-05    0.33427E-06
   3    0.33946E-06    0.41832E-08    0.11022E+01    0.35535E-05    0.33946E-06
   4    0.35050E-06    0.21877E-08    0.78951E+00    0.21896E-05    0.35050E-06
