 0.56779E-07 0.12421E-08 0.00000E+00    13232     1259    3      589 0.104E+11 0.40099E-12  0.56779E-07
   1    0.55159E-07    0.80945E-08    0.51488E+01    0.74594E-05    0.55159E-07
   2    0.53741E-07    0.22309E-08    0.26254E+01    0.33364E-05    0.53741E-07
   3    0.57743E-07    0.13218E-08    0.20475E+01    0.14107E-05    0.57743E-07
