 0.10812E-07 0.14657E-09 0.00000E+00    14001      872    3      867 0.802E+11 0.74984E-13  0.10812E-07
   1    0.10222E-07    0.11683E-08    0.51112E+01    0.10153E-05    0.10222E-07
   2    0.10986E-07    0.42752E-09    0.24613E+01    0.40436E-06    0.10986E-07
   3    0.10798E-07    0.15741E-09    0.13039E+01    0.15666E-06    0.10798E-07
