 0.47100E-07 0.92066E-09 0.00000E+00    13297     1232    3      610 0.130E+11 0.32969E-12  0.47100E-07
   1    0.51133E-07    0.59160E-08    0.41652E+01    0.27105E-05    0.51133E-07
   2    0.45341E-07    0.18698E-08    0.26082E+01    0.23809E-05    0.45341E-07
   3    0.47475E-07    0.10738E-08    0.20231E+01    0.11771E-05    0.47475E-07
