 0.54713E-07 0.76758E-09 0.00000E+00    14001      891    3      886 0.162E+11 0.38175E-12  0.54713E-07
   1    0.52369E-07    0.59617E-08    0.50911E+01    0.47331E-05    0.52369E-07
   2    0.53477E-07    0.19580E-08    0.23157E+01    0.18330E-05    0.53477E-07
   3    0.54972E-07    0.84246E-09    0.13707E+01    0.91605E-06    0.54972E-07
