 0.34999E-06 0.18289E-08 0.00000E+00    30001     1692    4     1687 0.482E+10 0.12128E-11  0.34999E-06
   2    0.35770E-06    0.10211E-07    0.18054E+01    0.81279E-05    0.35770E-06
   3    0.35138E-06    0.40943E-08    0.10422E+01    0.27102E-05    0.35138E-06
   4    0.34929E-06    0.20864E-08    0.75556E+00    0.28371E-05    0.34929E-06
