 0.85908E-06 0.45706E-08 0.00000E+00    30001     1645    4     1640 0.191E+10 0.29755E-11  0.85908E-06
   2    0.87756E-06    0.24243E-07    0.17472E+01    0.24924E-04    0.87756E-06
   3    0.86383E-06    0.10262E-07    0.10626E+01    0.11628E-04    0.86383E-06
   4    0.85694E-06    0.52216E-08    0.77075E+00    0.76826E-05    0.85694E-06
