 0.10441E-05 0.55166E-08 0.00000E+00    30001     1743    4     1738 0.166E+10 0.36320E-11  0.10441E-05
   2    0.10661E-05    0.28734E-07    0.17047E+01    0.18297E-04    0.10661E-05
   3    0.10326E-05    0.12216E-07    0.10581E+01    0.82935E-05    0.10326E-05
   4    0.10460E-05    0.63308E-08    0.76557E+00    0.63383E-05    0.10460E-05
