 0.16670E-05 0.95671E-08 0.00000E+00    30001     1678    4     1675 0.100E+10 0.58025E-11  0.16670E-05
   2    0.17060E-05    0.45946E-07    0.17033E+01    0.29485E-04    0.17060E-05
   3    0.16434E-05    0.19600E-07    0.10668E+01    0.18443E-04    0.16434E-05
   4    0.16711E-05    0.10158E-07    0.76885E+00    0.10389E-04    0.16711E-05
