 0.29416E-06 0.15065E-08 0.00000E+00    30001     1663    4     1658 0.564E+10 0.10201E-11  0.29416E-06
   2    0.29847E-06    0.83814E-08    0.17760E+01    0.66443E-05    0.29847E-06
   3    0.29484E-06    0.33931E-08    0.10293E+01    0.22816E-05    0.29484E-06
   4    0.29380E-06    0.17162E-08    0.73887E+00    0.16382E-05    0.29380E-06
