 0.16657E-05 0.87037E-08 0.00000E+00    30001     1669    4     1664 0.999E+09 0.57765E-11  0.16657E-05
   2    0.16502E-05    0.45937E-07    0.17605E+01    0.46317E-04    0.16502E-05
   3    0.16768E-05    0.19848E-07    0.10587E+01    0.13669E-04    0.16768E-05
   4    0.16636E-05    0.99069E-08    0.75326E+00    0.78011E-05    0.16636E-05
