 0.16759E-05 0.85766E-08 0.00000E+00    30001     1686    4     1681 0.100E+10 0.58096E-11  0.16759E-05
   2    0.16991E-05    0.47715E-07    0.17760E+01    0.37822E-04    0.16991E-05
   3    0.16827E-05    0.19365E-07    0.10294E+01    0.12536E-04    0.16827E-05
   4    0.16732E-05    0.97640E-08    0.73816E+00    0.91980E-05    0.16732E-05
