 0.14154E-05 0.93468E-08 0.00000E+00    30001     1739    4     1736 0.123E+10 0.49299E-11  0.14154E-05
   2    0.14473E-05    0.37640E-07    0.16448E+01    0.29042E-04    0.14473E-05
   3    0.13908E-05    0.16798E-07    0.10803E+01    0.12826E-04    0.13908E-05
   4    0.14198E-05    0.85545E-08    0.76212E+00    0.84311E-05    0.14198E-05
