 0.20217E-07 0.27373E-09 0.00000E+00    14001      871    3      866 0.428E+11 0.14018E-12  0.20217E-07
   1    0.19136E-07    0.21871E-08    0.51112E+01    0.19008E-05    0.19136E-07
   2    0.20566E-07    0.80034E-09    0.24612E+01    0.75689E-06    0.20566E-07
   3    0.20186E-07    0.29388E-09    0.13022E+01    0.29326E-06    0.20186E-07
