 0.45788E-06 0.24671E-08 0.00000E+00    30001     1585    4     1580 0.345E+10 0.15839E-11  0.45788E-06
   2    0.46153E-06    0.13149E-07    0.18018E+01    0.14169E-04    0.46153E-06
   3    0.46407E-06    0.56789E-08    0.10945E+01    0.55622E-05    0.46407E-06
   4    0.45615E-06    0.28002E-08    0.77651E+00    0.32999E-05    0.45615E-06
