 0.29301E-06 0.15310E-08 0.00000E+00    30001     1636    4     1632 0.557E+10 0.10167E-11  0.29301E-06
   2    0.28927E-06    0.80606E-08    0.17624E+01    0.81286E-05    0.28927E-06
   3    0.29453E-06    0.34864E-08    0.10588E+01    0.24237E-05    0.29453E-06
   4    0.29280E-06    0.17435E-08    0.75323E+00    0.13665E-05    0.29280E-06
