 0.19741E-05 0.20395E-07 0.00000E+00    30001     1715    4     1711 0.867E+09 0.69084E-11  0.19741E-05
   2    0.19008E-05    0.51240E-07    0.17049E+01    0.31213E-04    0.19008E-05
   3    0.19292E-05    0.23766E-07    0.11018E+01    0.19786E-04    0.19292E-05
   4    0.19896E-05    0.12430E-07    0.79022E+00    0.12372E-04    0.19896E-05
