 0.40288E-08 0.71227E-09 0.00000E+00   252040     6775    8       21 0.521E+10 0.18147E-14  0.40288E-08
   6    0.17368E-08    0.59674E-09    0.61462E+02    0.14172E-04    0.17368E-08
   7    0.33195E-08    0.71956E-09    0.54838E+02    0.39955E-04    0.33195E-08
   8    0.41811E-08    0.27777E-09    0.23768E+02    0.25945E-04    0.41811E-08
