 0.19750E-05 0.10482E-07 0.00000E+00    30001     1663    4     1659 0.840E+09 0.68373E-11  0.19750E-05
   2    0.20084E-05    0.55998E-07    0.17634E+01    0.58323E-04    0.20084E-05
   3    0.19915E-05    0.23611E-07    0.10604E+01    0.25022E-04    0.19915E-05
   4    0.19691E-05    0.11961E-07    0.76834E+00    0.17733E-04    0.19691E-05
