 0.72823E-06 0.38477E-08 0.00000E+00    30001     1743    4     1738 0.239E+10 0.25332E-11  0.72823E-06
   2    0.74354E-06    0.20041E-07    0.17047E+01    0.12761E-04    0.74354E-06
   3    0.72022E-06    0.85204E-08    0.10581E+01    0.57844E-05    0.72022E-06
   4    0.72956E-06    0.44155E-08    0.76557E+00    0.44207E-05    0.72956E-06
