 0.61606E-07 0.83413E-09 0.00000E+00    14001      871    3      866 0.141E+11 0.42716E-12  0.61606E-07
   1    0.58312E-07    0.66646E-08    0.51112E+01    0.57925E-05    0.58312E-07
   2    0.62668E-07    0.24388E-08    0.24612E+01    0.23061E-05    0.62668E-07
   3    0.61511E-07    0.89552E-09    0.13022E+01    0.89354E-06    0.61511E-07
