 0.10315E-05 0.53912E-08 0.00000E+00    30001     1693    4     1688 0.164E+10 0.35732E-11  0.10315E-05
   2    0.10540E-05    0.30087E-07    0.18054E+01    0.23950E-04    0.10540E-05
   3    0.10368E-05    0.12080E-07    0.10421E+01    0.79861E-05    0.10368E-05
   4    0.10291E-05    0.61487E-08    0.75577E+00    0.83456E-05    0.10291E-05
