 0.19851E-05 0.10424E-07 0.00000E+00    30001     1716    4     1712 0.862E+09 0.68961E-11  0.19851E-05
   2    0.19597E-05    0.52494E-07    0.16941E+01    0.35936E-04    0.19597E-05
   3    0.19862E-05    0.23451E-07    0.10560E+01    0.19837E-04    0.19862E-05
   4    0.19861E-05    0.11934E-07    0.76008E+00    0.10048E-04    0.19861E-05
