 0.14130E-05 0.73098E-08 0.00000E+00    30001     1658    4     1653 0.117E+10 0.48942E-11  0.14130E-05
   2    0.14382E-05    0.40570E-07    0.17841E+01    0.30922E-04    0.14382E-05
   3    0.14223E-05    0.16539E-07    0.10401E+01    0.10530E-04    0.14223E-05
   4    0.14095E-05    0.83181E-08    0.74646E+00    0.85175E-05    0.14095E-05
