 0.12406E-05 0.65479E-08 0.00000E+00    30001     1721    4     1717 0.138E+10 0.43138E-11  0.12406E-05
   2    0.12224E-05    0.32514E-07    0.16823E+01    0.22588E-04    0.12224E-05
   3    0.12372E-05    0.14734E-07    0.10652E+01    0.12393E-04    0.12372E-05
   4    0.12424E-05    0.75011E-08    0.76372E+00    0.63815E-05    0.12424E-05
