 0.10291E-05 0.53439E-08 0.00000E+00    30001     1684    4     1679 0.163E+10 0.35725E-11  0.10291E-05
   2    0.10374E-05    0.28893E-07    0.17614E+01    0.28381E-04    0.10374E-05
   3    0.10286E-05    0.12075E-07    0.10500E+01    0.82925E-05    0.10286E-05
   4    0.10289E-05    0.60901E-08    0.74872E+00    0.48457E-05    0.10289E-05
