0.46236E-06 0.78716E-09 0.00000E+01 330011 0 0 18410 0.39820E+11 0.00000E+01 0.46236E-06
1 4.6153e-07 1.3149e-08 1.8018 1.4169e-05 4.6153e-07
2 4.6407e-07 5.6789e-09 1.0945 5.5622e-06 4.6407e-07
3 4.5615e-07 2.8002e-09 0.77651 3.2999e-06 4.5615e-07
4 4.7196e-07 1.3314e-08 1.7841 1.0147e-05 4.7196e-07
5 4.6675e-07 5.4277e-09 1.0401 3.4555e-06 4.6675e-07
6 4.6256e-07 2.7297e-09 0.74646 2.7951e-06 4.6256e-07
7 4.6099e-07 1.2569e-08 1.7244 7.0571e-06 4.6099e-07
8 4.558e-07 5.4904e-09 1.0774 3.6774e-06 4.558e-07
9 4.6188e-07 2.803e-09 0.76764 3.6075e-06 4.6188e-07
10 4.5017e-07 1.2538e-08 1.7615 1.2705e-05 4.5017e-07
11 4.64e-07 5.3779e-09 1.0367 3.5036e-06 4.64e-07
12 4.657e-07 2.7683e-09 0.7519 3.6377e-06 4.657e-07
13 4.5703e-07 1.2923e-08 1.7884 1.5645e-05 4.5703e-07
14 4.6316e-07 5.5099e-09 1.0641 5.8451e-06 4.6316e-07
15 4.6184e-07 2.7457e-09 0.75201 3.1256e-06 4.6184e-07
16 4.7765e-07 1.3477e-08 1.7845 1.7733e-05 4.7765e-07
17 4.6689e-07 5.4278e-09 1.0398 3.6007e-06 4.6689e-07
18 4.629e-07 2.7489e-09 0.75115 3.5742e-06 4.629e-07
19 4.5453e-07 1.209e-08 1.6822 8.3722e-06 4.5453e-07
20 4.5878e-07 5.4805e-09 1.0685 4.0077e-06 4.5878e-07
21 4.6286e-07 2.7951e-09 0.76386 2.2466e-06 4.6286e-07
22 4.6124e-07 1.2735e-08 1.7463 1.2136e-05 4.6124e-07
23 4.669e-07 5.4064e-09 1.0357 4.7106e-06 4.669e-07
24 4.6419e-07 2.7417e-09 0.74711 2.3419e-06 4.6419e-07
25 4.7156e-07 1.271e-08 1.7047 8.0931e-06 4.7156e-07
26 4.5677e-07 5.4038e-09 1.0581 3.6685e-06 4.5677e-07
27 4.6253e-07 2.7991e-09 0.76549 2.8037e-06 4.6253e-07
28 4.7497e-07 1.2352e-08 1.6448 9.5305e-06 4.7497e-07
29 4.535e-07 5.4272e-09 1.0704 4.2092e-06 4.535e-07
30 4.6667e-07 2.8173e-09 0.76365 2.7727e-06 4.6667e-07
31 4.6512e-07 1.3544e-08 1.8416 1.2046e-05 4.6512e-07
32 4.618e-07 5.511e-09 1.0674 4.9881e-06 4.618e-07
33 4.5969e-07 2.7086e-09 0.74532 2.2416e-06 4.5969e-07
