 0.45705E-07 0.61883E-09 0.00000E+00    14001      871    3      866 0.189E+11 0.31690E-12  0.45705E-07
   1    0.43261E-07    0.49444E-08    0.51112E+01    0.42973E-05    0.43261E-07
   2    0.46493E-07    0.18093E-08    0.24612E+01    0.17109E-05    0.46493E-07
   3    0.45634E-07    0.66437E-09    0.13022E+01    0.66292E-06    0.45634E-07
