 0.73260E-06 0.37864E-08 0.00000E+00    30001     1665    4     1660 0.227E+10 0.25413E-11  0.73260E-06
   2    0.72727E-06    0.20081E-07    0.17463E+01    0.19137E-04    0.72727E-06
   3    0.73619E-06    0.85246E-08    0.10357E+01    0.74273E-05    0.73619E-06
   4    0.73191E-06    0.43230E-08    0.74711E+00    0.36926E-05    0.73191E-06
