 0.29339E-06 0.18628E-08 0.00000E+00    30001     1740    4     1735 0.591E+10 0.10187E-11  0.29339E-06
   2    0.28138E-06    0.75132E-08    0.16888E+01    0.46889E-05    0.28138E-06
   3    0.29579E-06    0.35357E-08    0.10692E+01    0.31270E-05    0.29579E-06
   4    0.29339E-06    0.17225E-08    0.74262E+00    0.14255E-05    0.29339E-06
