 0.16702E-05 0.10603E-07 0.00000E+00    30001     1742    4     1737 0.104E+10 0.57994E-11  0.16702E-05
   2    0.16018E-05    0.42772E-07    0.16888E+01    0.26687E-04    0.16018E-05
   3    0.16838E-05    0.20127E-07    0.10691E+01    0.17800E-04    0.16838E-05
   4    0.16702E-05    0.98057E-08    0.74262E+00    0.81146E-05    0.16702E-05
