 0.38886E-07 0.78917E-09 0.00000E+00    13277     1214    3      550 0.141E+11 0.27128E-12  0.38886E-07
   1    0.40816E-07    0.45898E-08    0.40168E+01    0.25579E-05    0.40816E-07
   2    0.37860E-07    0.17367E-08    0.29013E+01    0.41443E-05    0.37860E-07
   3    0.39064E-07    0.90248E-09    0.20663E+01    0.12975E-05    0.39064E-07
