 0.13086E-07 0.28208E-09 0.00000E+00    13236     1176    3      476 0.364E+11 0.91552E-13  0.13086E-07
   1    0.13325E-07    0.17374E-08    0.45820E+01    0.11048E-05    0.13325E-07
   2    0.12621E-07    0.64007E-09    0.32076E+01    0.12668E-05    0.12621E-07
   3    0.13183E-07    0.31933E-09    0.21665E+01    0.45197E-06    0.13183E-07
