 0.16582E-05 0.88220E-08 0.00000E+00    30001     1645    4     1640 0.989E+09 0.57432E-11  0.16582E-05
   2    0.16939E-05    0.46793E-07    0.17472E+01    0.48107E-04    0.16939E-05
   3    0.16673E-05    0.19808E-07    0.10626E+01    0.22444E-04    0.16673E-05
   4    0.16540E-05    0.10079E-07    0.77076E+00    0.14829E-04    0.16540E-05
