 0.10412E-05 0.55351E-08 0.00000E+00    30001     1740    4     1736 0.167E+10 0.36251E-11  0.10412E-05
   2    0.10421E-05    0.28409E-07    0.17241E+01    0.15941E-04    0.10421E-05
   3    0.10300E-05    0.12411E-07    0.10778E+01    0.82868E-05    0.10300E-05
   4    0.10440E-05    0.63357E-08    0.76761E+00    0.81853E-05    0.10440E-05
