 0.10483E-05 0.54231E-08 0.00000E+00    30001     1658    4     1653 0.158E+10 0.36309E-11  0.10483E-05
   2    0.10670E-05    0.30098E-07    0.17841E+01    0.22940E-04    0.10670E-05
   3    0.10552E-05    0.12270E-07    0.10401E+01    0.78118E-05    0.10552E-05
   4    0.10457E-05    0.61711E-08    0.74646E+00    0.63190E-05    0.10457E-05
