 0.12442E-05 0.63672E-08 0.00000E+00    30001     1686    4     1681 0.135E+10 0.43130E-11  0.12442E-05
   2    0.12614E-05    0.35423E-07    0.17760E+01    0.28079E-04    0.12614E-05
   3    0.12492E-05    0.14376E-07    0.10294E+01    0.93069E-05    0.12492E-05
   4    0.12421E-05    0.72487E-08    0.73816E+00    0.68285E-05    0.12421E-05
