 0.35071E-06 0.19577E-08 0.00000E+00    30001     1677    4     1672 0.477E+10 0.12164E-11  0.35071E-06
   2    0.33955E-06    0.91409E-08    0.17026E+01    0.58202E-05    0.33955E-06
   3    0.35451E-06    0.42405E-08    0.10699E+01    0.38388E-05    0.35451E-06
   4    0.35033E-06    0.20562E-08    0.74242E+00    0.19434E-05    0.35033E-06
