0.54836E-06 0.93621E-09 0.00000E+01 330011 0 0 18573 0.33880E+11 0.00000E+01 0.54836E-06
1 5.5682e-07 1.5382e-08 1.7472 1.5815e-05 5.5682e-07
2 5.4811e-07 6.5114e-09 1.0626 7.3779e-06 5.4811e-07
3 5.4373e-07 3.3131e-09 0.77076 4.8747e-06 5.4373e-07
4 5.5856e-07 1.5685e-08 1.776 1.2434e-05 5.5856e-07
5 5.5175e-07 6.3498e-09 1.0293 4.2697e-06 5.5175e-07
6 5.4987e-07 3.2113e-09 0.73871 3.0657e-06 5.4987e-07
7 5.4565e-07 1.488e-08 1.7248 9.0223e-06 5.4565e-07
8 5.4141e-07 6.5155e-09 1.0764 4.4358e-06 5.4141e-07
9 5.4712e-07 3.2961e-09 0.76205 2.8846e-06 5.4712e-07
10 5.3493e-07 1.4613e-08 1.7277 1.4788e-05 5.3493e-07
11 5.5029e-07 6.4317e-09 1.0454 4.1197e-06 5.5029e-07
12 5.5299e-07 3.2987e-09 0.75455 5.4128e-06 5.5299e-07
13 5.4765e-07 1.5265e-08 1.7629 1.2471e-05 5.4765e-07
14 5.4781e-07 6.4934e-09 1.0602 6.2935e-06 5.4781e-07
15 5.4513e-07 3.273e-09 0.75946 3.6539e-06 5.4513e-07
16 5.5869e-07 1.5592e-08 1.7651 2.2839e-05 5.5869e-07
17 5.5642e-07 6.4162e-09 1.0314 4.4493e-06 5.5642e-07
18 5.4847e-07 3.2783e-09 0.75606 4.3669e-06 5.4847e-07
19 5.4128e-07 1.4397e-08 1.6822 1.0001e-05 5.4128e-07
20 5.4783e-07 6.5244e-09 1.0652 5.4868e-06 5.4783e-07
21 5.5012e-07 3.3215e-09 0.76371 2.8253e-06 5.5012e-07
22 5.4134e-07 1.5084e-08 1.7624 1.5213e-05 5.4134e-07
23 5.5117e-07 6.5245e-09 1.0588 4.5357e-06 5.5117e-07
24 5.4794e-07 3.2628e-09 0.75322 2.5572e-06 5.4794e-07
25 5.6082e-07 1.5104e-08 1.7033 9.6923e-06 5.6082e-07
26 5.4039e-07 6.4437e-09 1.0665 6.0631e-06 5.4039e-07
27 5.4961e-07 3.3392e-09 0.76851 3.4244e-06 5.4961e-07
28 5.4806e-07 1.454e-08 1.6779 9.1275e-06 5.4806e-07
29 5.3557e-07 6.3775e-09 1.0651 4.8001e-06 5.3557e-07
30 5.5044e-07 3.3316e-09 0.76559 2.8582e-06 5.5044e-07
31 5.2656e-07 1.406e-08 1.6888 8.7734e-06 5.2656e-07
32 5.5353e-07 6.6165e-09 1.0691 5.8514e-06 5.5353e-07
33 5.4905e-07 3.2234e-09 0.74262 2.6674e-06 5.4905e-07
