 0.29486E-06 0.15378E-08 0.00000E+00    30001     1711    4     1706 0.579E+10 0.10260E-11  0.29486E-06
   2    0.28585E-06    0.78085E-08    0.17277E+01    0.79023E-05    0.28585E-06
   3    0.29405E-06    0.34368E-08    0.10454E+01    0.22015E-05    0.29405E-06
   4    0.29550E-06    0.17627E-08    0.75455E+00    0.28924E-05    0.29550E-06
