 0.63518E-07 0.52143E-09 0.00000E+00   504099    22336    8     2405 0.379E+11 0.13759E-13  0.63518E-07
   6    0.84391E-07    0.24693E-07    0.74023E+02    0.14034E-02    0.84391E-07
   7    0.65724E-07    0.25855E-08    0.14074E+02    0.13021E-03    0.65724E-07
   8    0.63400E-07    0.53240E-09    0.42488E+01    0.60278E-04    0.63400E-07
