 0.24811E-06 0.12831E-08 0.00000E+00    30001     1669    4     1664 0.671E+10 0.86109E-12  0.24811E-06
   2    0.24638E-06    0.68029E-08    0.17463E+01    0.64826E-05    0.24638E-06
   3    0.24889E-06    0.28855E-08    0.10369E+01    0.25164E-05    0.24889E-06
   4    0.24799E-06    0.14653E-08    0.74741E+00    0.12727E-05    0.24799E-06
