 0.34780E-06 0.18460E-08 0.00000E+00    30001     1663    4     1659 0.477E+10 0.12041E-11  0.34780E-06
   2    0.35363E-06    0.98600E-08    0.17634E+01    0.10271E-04    0.35363E-06
   3    0.35066E-06    0.41573E-08    0.10604E+01    0.44058E-05    0.35066E-06
   4    0.34677E-06    0.21066E-08    0.76844E+00    0.31222E-05    0.34677E-06
