 0.10299E-05 0.54085E-08 0.00000E+00    30001     1716    4     1712 0.166E+10 0.35779E-11  0.10299E-05
   2    0.10168E-05    0.27235E-07    0.16941E+01    0.18645E-04    0.10168E-05
   3    0.10305E-05    0.12167E-07    0.10560E+01    0.10292E-04    0.10305E-05
   4    0.10304E-05    0.61918E-08    0.76008E+00    0.52132E-05    0.10304E-05
