 0.15555E-07 0.20576E-09 0.00000E+00    14001      906    3      901 0.579E+11 0.10789E-12  0.15555E-07
   1    0.15748E-07    0.16393E-08    0.46552E+01    0.14315E-05    0.15748E-07
   2    0.15667E-07    0.59026E-09    0.23828E+01    0.66083E-06    0.15667E-07
   3    0.15536E-07    0.22153E-09    0.12754E+01    0.18383E-06    0.15536E-07
