 0.46371E-06 0.23989E-08 0.00000E+00    30001     1658    4     1653 0.356E+10 0.16061E-11  0.46371E-06
   2    0.47196E-06    0.13314E-07    0.17841E+01    0.10147E-04    0.47196E-06
   3    0.46675E-06    0.54277E-08    0.10401E+01    0.34555E-05    0.46675E-06
   4    0.46256E-06    0.27297E-08    0.74646E+00    0.27951E-05    0.46256E-06
