 0.10334E-05 0.57665E-08 0.00000E+00    30001     1677    4     1672 0.162E+10 0.35843E-11  0.10334E-05
   2    0.10005E-05    0.26936E-07    0.17027E+01    0.17146E-04    0.10005E-05
   3    0.10446E-05    0.12495E-07    0.10699E+01    0.11307E-04    0.10446E-05
   4    0.10323E-05    0.60588E-08    0.74242E+00    0.57256E-05    0.10323E-05
