 0.24664E-06 0.13031E-08 0.00000E+00    30001     1743    4     1738 0.705E+10 0.85788E-12  0.24664E-06
   2    0.25189E-06    0.67895E-08    0.17047E+01    0.43229E-05    0.25189E-06
   3    0.24399E-06    0.28865E-08    0.10581E+01    0.19596E-05    0.24399E-06
   4    0.24707E-06    0.14952E-08    0.76549E+00    0.14976E-05    0.24707E-06
