 0.33383E-07 0.36991E-09 0.00000E+00   248122    11836    7      870 0.261E+11 0.14496E-13  0.33383E-07
   5    0.33511E-07    0.55064E-08    0.29394E+02    0.11298E-03    0.33511E-07
   6    0.32972E-07    0.18632E-08    0.14296E+02    0.98487E-04    0.32972E-07
   7    0.33398E-07    0.37831E-09    0.40525E+01    0.14092E-04    0.33398E-07
