 0.34818E-06 0.18310E-08 0.00000E+00    30001     1720    4     1715 0.493E+10 0.12082E-11  0.34818E-06
   2    0.35213E-06    0.98176E-08    0.17633E+01    0.82603E-05    0.35213E-06
   3    0.34839E-06    0.41687E-08    0.10702E+01    0.37599E-05    0.34839E-06
   4    0.34795E-06    0.20835E-08    0.75742E+00    0.22245E-05    0.34795E-06
